customer_id,session_id,journey_id,journey_type,customer_segment,age_group,channel,device_type,step_name,step_order,step_duration_seconds,error_count,support_contact,timestamp,completed,abandoned,abandonment_reason
CUST003935,SESS002841,JRNY002841,bank_transfer,existing_customer,18-25,mobile_app,mobile,otp_verification,5,32.1,0,False,2026-04-23 06:09:34.967194293,True,False,
CUST003935,SESS002841,JRNY002841,bank_transfer,existing_customer,18-25,mobile_app,mobile,confirmation,6,8.5,0,False,2026-04-23 06:09:46.326834842,True,False,
CUST001638,SESS002842,JRNY002842,credit_application,premium_customer,36-45,web_browser,desktop,login,1,9.6,0,False,2026-04-23 06:16:51.387626790,True,False,
CUST001638,SESS002842,JRNY002842,credit_application,premium_customer,36-45,web_browser,desktop,service_selection,2,13.4,1,False,2026-04-23 06:17:06.629865546,True,False,
CUST001638,SESS002842,JRNY002842,credit_application,premium_customer,36-45,web_browser,desktop,personal_information,3,46.6,0,False,2026-04-23 06:17:56.573601246,True,False,
CUST001638,SESS002842,JRNY002842,credit_application,premium_customer,36-45,web_browser,desktop,income_details,4,66.6,0,False,2026-04-23 06:19:06.627066514,True,False,
CUST001638,SESS002842,JRNY002842,credit_application,premium_customer,36-45,web_browser,desktop,loan_terms_selection,5,25.3,0,False,2026-04-23 06:19:33.644237124,True,False,
CUST001638,SESS002842,JRNY002842,credit_application,premium_customer,36-45,web_browser,desktop,credit_check_verification,6,41.7,0,False,2026-04-23 06:20:17.319077830,True,False,
CUST001638,SESS002842,JRNY002842,credit_application,premium_customer,36-45,web_browser,desktop,confirmation,7,165.3,0,True,2026-04-23 06:23:04.914355212,True,False,
CUST001180,SESS002843,JRNY002843,personal_data_update,new_customer,46-60,mobile_app,mobile,login,1,8.9,0,False,2026-04-23 06:19:23.027505642,True,False,
CUST001180,SESS002843,JRNY002843,personal_data_update,new_customer,46-60,mobile_app,mobile,service_selection,2,10.2,0,False,2026-04-23 06:19:34.593312256,True,False,
CUST001180,SESS002843,JRNY002843,personal_data_update,new_customer,46-60,mobile_app,mobile,update_information,3,42.8,0,False,2026-04-23 06:20:20.683719817,True,False,
CUST001180,SESS002843,JRNY002843,personal_data_update,new_customer,46-60,mobile_app,mobile,identity_verification,4,41.3,1,False,2026-04-23 06:21:04.029121753,True,False,
CUST001180,SESS002843,JRNY002843,personal_data_update,new_customer,46-60,mobile_app,mobile,confirmation,5,8.6,0,False,2026-04-23 06:21:14.371568089,True,False,
CUST001743,SESS002844,JRNY002844,credit_application,new_customer,26-35,branch_assisted_digital,desktop,login,1,10.2,0,False,2026-04-23 06:50:03.868336537,False,True,too_long_or_complex
CUST001743,SESS002844,JRNY002844,credit_application,new_customer,26-35,branch_assisted_digital,desktop,service_selection,2,3.0,0,False,2026-04-23 06:50:08.452208306,False,True,too_long_or_complex
CUST001743,SESS002844,JRNY002844,credit_application,new_customer,26-35,branch_assisted_digital,desktop,personal_information,3,47.8,0,False,2026-04-23 06:50:57.521344686,False,True,too_long_or_complex
CUST001743,SESS002844,JRNY002844,credit_application,new_customer,26-35,branch_assisted_digital,desktop,income_details,4,62.0,0,False,2026-04-23 06:52:01.422259362,False,True,too_long_or_complex
CUST003884,SESS002845,JRNY002845,account_opening,existing_customer,60+,web_browser,desktop,login,1,8.8,0,False,2026-04-23 06:59:04.856801515,False,True,technical_error
CUST003884,SESS002845,JRNY002845,account_opening,existing_customer,60+,web_browser,desktop,service_selection,2,6.9,0,False,2026-04-23 06:59:13.880976939,False,True,technical_error
CUST003884,SESS002845,JRNY002845,account_opening,existing_customer,60+,web_browser,desktop,personal_information,3,20.3,0,False,2026-04-23 06:59:37.111794428,False,True,technical_error
CUST000629,SESS002846,JRNY002846,bank_transfer,existing_customer,36-45,web_browser,tablet,login,1,4.4,0,False,2026-04-23 07:30:42.169114275,True,False,
CUST000629,SESS002846,JRNY002846,bank_transfer,existing_customer,36-45,web_browser,tablet,service_selection,2,8.1,0,False,2026-04-23 07:30:52.643177645,True,False,
CUST000629,SESS002846,JRNY002846,bank_transfer,existing_customer,36-45,web_browser,tablet,recipient_details,3,18.4,0,False,2026-04-23 07:31:14.795655998,True,False,
CUST000629,SESS002846,JRNY002846,bank_transfer,existing_customer,36-45,web_browser,tablet,amount_entry,4,4.5,0,False,2026-04-23 07:31:22.387812654,True,False,
CUST000629,SESS002846,JRNY002846,bank_transfer,existing_customer,36-45,web_browser,tablet,otp_verification,5,41.3,0,False,2026-04-23 07:32:07.507240360,True,False,
CUST000629,SESS002846,JRNY002846,bank_transfer,existing_customer,36-45,web_browser,tablet,confirmation,6,10.7,0,False,2026-04-23 07:32:20.845858006,True,False,
CUST002655,SESS002847,JRNY002847,bank_transfer,existing_customer,26-35,branch_assisted_digital,desktop,login,1,8.3,0,False,2026-04-23 07:51:48.781126518,True,False,
CUST002655,SESS002847,JRNY002847,bank_transfer,existing_customer,26-35,branch_assisted_digital,desktop,service_selection,2,21.6,0,False,2026-04-23 07:52:14.168710079,True,False,
CUST002655,SESS002847,JRNY002847,bank_transfer,existing_customer,26-35,branch_assisted_digital,desktop,recipient_details,3,34.4,0,False,2026-04-23 07:52:49.640104617,True,False,
CUST002655,SESS002847,JRNY002847,bank_transfer,existing_customer,26-35,branch_assisted_digital,desktop,amount_entry,4,21.7,0,False,2026-04-23 07:53:14.161827812,True,False,
CUST002655,SESS002847,JRNY002847,bank_transfer,existing_customer,26-35,branch_assisted_digital,desktop,otp_verification,5,26.9,1,False,2026-04-23 07:53:43.533126451,True,False,
CUST002655,SESS002847,JRNY002847,bank_transfer,existing_customer,26-35,branch_assisted_digital,desktop,confirmation,6,8.9,0,False,2026-04-23 07:53:53.950599348,True,False,
CUST001513,SESS002848,JRNY002848,personal_data_update,existing_customer,26-35,mobile_app,mobile,login,1,8.9,0,False,2026-04-23 08:44:55.327957165,True,False,
CUST001513,SESS002848,JRNY002848,personal_data_update,existing_customer,26-35,mobile_app,mobile,service_selection,2,15.0,0,False,2026-04-23 08:45:12.141062391,True,False,
CUST001513,SESS002848,JRNY002848,personal_data_update,existing_customer,26-35,mobile_app,mobile,update_information,3,34.1,0,False,2026-04-23 08:45:48.355992820,True,False,
CUST001513,SESS002848,JRNY002848,personal_data_update,existing_customer,26-35,mobile_app,mobile,identity_verification,4,26.2,0,False,2026-04-23 08:46:17.250412977,True,False,
CUST001513,SESS002848,JRNY002848,personal_data_update,existing_customer,26-35,mobile_app,mobile,confirmation,5,9.1,0,False,2026-04-23 08:46:28.446123979,True,False,
CUST003550,SESS002849,JRNY002849,account_opening,premium_customer,46-60,mobile_app,tablet,login,1,11.7,0,False,2026-04-23 09:55:44.382909268,False,True,too_long_or_complex
CUST003550,SESS002849,JRNY002849,account_opening,premium_customer,46-60,mobile_app,tablet,service_selection,2,7.1,0,False,2026-04-23 09:55:52.891381566,False,True,too_long_or_complex
CUST003550,SESS002849,JRNY002849,account_opening,premium_customer,46-60,mobile_app,tablet,personal_information,3,41.6,0,False,2026-04-23 09:56:36.445322221,False,True,too_long_or_complex
CUST003825,SESS002850,JRNY002850,credit_application,existing_customer,46-60,web_browser,mobile,login,1,7.6,0,False,2026-04-23 10:33:09.550019693,True,False,
CUST003825,SESS002850,JRNY002850,credit_application,existing_customer,46-60,web_browser,mobile,service_selection,2,7.0,0,False,2026-04-23 10:33:20.422279337,True,False,
CUST003825,SESS002850,JRNY002850,credit_application,existing_customer,46-60,web_browser,mobile,personal_information,3,51.4,0,False,2026-04-23 10:34:13.978419245,True,False,
CUST003825,SESS002850,JRNY002850,credit_application,existing_customer,46-60,web_browser,mobile,income_details,4,62.3,0,False,2026-04-23 10:35:18.063612946,True,False,
CUST003825,SESS002850,JRNY002850,credit_application,existing_customer,46-60,web_browser,mobile,loan_terms_selection,5,50.0,0,False,2026-04-23 10:36:11.384453940,True,False,
CUST003825,SESS002850,JRNY002850,credit_application,existing_customer,46-60,web_browser,mobile,credit_check_verification,6,33.9,0,False,2026-04-23 10:36:47.714982363,True,False,
CUST003825,SESS002850,JRNY002850,credit_application,existing_customer,46-60,web_browser,mobile,confirmation,7,9.0,0,False,2026-04-23 10:37:00.217747121,True,False,
CUST000085,SESS002851,JRNY002851,bank_transfer,new_customer,60+,mobile_app,mobile,login,1,11.2,0,False,2026-04-23 10:39:40.938894651,True,False,
CUST000085,SESS002851,JRNY002851,bank_transfer,new_customer,60+,mobile_app,mobile,service_selection,2,8.6,0,False,2026-04-23 10:39:52.057983266,True,False,
CUST000085,SESS002851,JRNY002851,bank_transfer,new_customer,60+,mobile_app,mobile,recipient_details,3,23.3,0,False,2026-04-23 10:40:16.581539822,True,False,
CUST000085,SESS002851,JRNY002851,bank_transfer,new_customer,60+,mobile_app,mobile,amount_entry,4,14.1,0,False,2026-04-23 10:40:32.738513562,True,False,
CUST000085,SESS002851,JRNY002851,bank_transfer,new_customer,60+,mobile_app,mobile,otp_verification,5,21.4,0,False,2026-04-23 10:40:56.146678033,True,False,
CUST000085,SESS002851,JRNY002851,bank_transfer,new_customer,60+,mobile_app,mobile,confirmation,6,98.6,0,True,2026-04-23 10:42:37.146471002,True,False,
CUST002562,SESS002852,JRNY002852,account_opening,existing_customer,46-60,mobile_app,mobile,login,1,8.9,0,False,2026-04-23 10:41:38.090208310,False,True,technical_error
CUST001896,SESS002853,JRNY002853,personal_data_update,new_customer,26-35,branch_assisted_digital,desktop,login,1,7.5,0,False,2026-04-23 12:26:22.691934547,True,False,
CUST001896,SESS002853,JRNY002853,personal_data_update,new_customer,26-35,branch_assisted_digital,desktop,service_selection,2,14.0,0,False,2026-04-23 12:26:38.771526400,True,False,
CUST001896,SESS002853,JRNY002853,personal_data_update,new_customer,26-35,branch_assisted_digital,desktop,update_information,3,44.3,0,False,2026-04-23 12:27:26.427248964,True,False,
CUST001896,SESS002853,JRNY002853,personal_data_update,new_customer,26-35,branch_assisted_digital,desktop,identity_verification,4,50.8,1,False,2026-04-23 12:28:18.753018075,True,False,
CUST001896,SESS002853,JRNY002853,personal_data_update,new_customer,26-35,branch_assisted_digital,desktop,confirmation,5,3.0,0,False,2026-04-23 12:28:23.579591059,True,False,
CUST000624,SESS002854,JRNY002854,account_opening,existing_customer,36-45,web_browser,desktop,login,1,4.5,0,False,2026-04-23 12:44:25.374478052,True,False,
CUST000624,SESS002854,JRNY002854,account_opening,existing_customer,36-45,web_browser,desktop,service_selection,2,3.0,0,False,2026-04-23 12:44:30.075910525,True,False,
CUST000624,SESS002854,JRNY002854,account_opening,existing_customer,36-45,web_browser,desktop,personal_information,3,24.3,0,False,2026-04-23 12:44:57.345356727,True,False,
CUST000624,SESS002854,JRNY002854,account_opening,existing_customer,36-45,web_browser,desktop,document_upload,4,138.2,2,True,2026-04-23 12:47:19.072643632,True,False,
CUST000624,SESS002854,JRNY002854,account_opening,existing_customer,36-45,web_browser,desktop,identity_verification,5,33.1,0,False,2026-04-23 12:47:55.433259614,True,False,
CUST000624,SESS002854,JRNY002854,account_opening,existing_customer,36-45,web_browser,desktop,confirmation,6,3.5,0,False,2026-04-23 12:48:01.626422526,True,False,
CUST003476,SESS002855,JRNY002855,credit_application,existing_customer,60+,mobile_app,mobile,login,1,6.6,0,False,2026-04-23 12:44:56.631317747,True,False,
CUST003476,SESS002855,JRNY002855,credit_application,existing_customer,60+,mobile_app,mobile,service_selection,2,3.5,0,False,2026-04-23 12:45:03.648046317,True,False,
CUST003476,SESS002855,JRNY002855,credit_application,existing_customer,60+,mobile_app,mobile,personal_information,3,51.7,0,False,2026-04-23 12:45:57.316784265,True,False,
CUST003476,SESS002855,JRNY002855,credit_application,existing_customer,60+,mobile_app,mobile,income_details,4,69.1,1,False,2026-04-23 12:47:09.351461525,True,False,
CUST003476,SESS002855,JRNY002855,credit_application,existing_customer,60+,mobile_app,mobile,loan_terms_selection,5,50.5,0,False,2026-04-23 12:48:01.719016142,True,False,
CUST003476,SESS002855,JRNY002855,credit_application,existing_customer,60+,mobile_app,mobile,credit_check_verification,6,44.8,0,False,2026-04-23 12:48:49.043749264,True,False,
CUST003476,SESS002855,JRNY002855,credit_application,existing_customer,60+,mobile_app,mobile,confirmation,7,6.6,0,False,2026-04-23 12:48:57.980742715,True,False,
CUST000167,SESS002856,JRNY002856,account_opening,existing_customer,26-35,mobile_app,mobile,login,1,8.9,0,False,2026-04-23 14:37:05.460758384,True,False,
CUST000167,SESS002856,JRNY002856,account_opening,existing_customer,26-35,mobile_app,mobile,service_selection,2,9.9,0,False,2026-04-23 14:37:19.292140140,True,False,
CUST000167,SESS002856,JRNY002856,account_opening,existing_customer,26-35,mobile_app,mobile,personal_information,3,44.1,0,False,2026-04-23 14:38:04.379466734,True,False,
CUST000167,SESS002856,JRNY002856,account_opening,existing_customer,26-35,mobile_app,mobile,document_upload,4,65.7,2,False,2026-04-23 14:39:11.267073066,True,False,
CUST000167,SESS002856,JRNY002856,account_opening,existing_customer,26-35,mobile_app,mobile,identity_verification,5,43.9,0,False,2026-04-23 14:39:58.467772122,True,False,
CUST000167,SESS002856,JRNY002856,account_opening,existing_customer,26-35,mobile_app,mobile,confirmation,6,6.4,0,False,2026-04-23 14:40:06.793414623,True,False,
CUST000145,SESS002857,JRNY002857,bank_transfer,existing_customer,46-60,web_browser,desktop,login,1,9.1,0,False,2026-04-23 15:00:31.696648654,True,False,
CUST000145,SESS002857,JRNY002857,bank_transfer,existing_customer,46-60,web_browser,desktop,service_selection,2,12.1,0,False,2026-04-23 15:00:45.868169209,True,False,
CUST000145,SESS002857,JRNY002857,bank_transfer,existing_customer,46-60,web_browser,desktop,recipient_details,3,46.6,0,False,2026-04-23 15:01:34.329523231,True,False,
CUST000145,SESS002857,JRNY002857,bank_transfer,existing_customer,46-60,web_browser,desktop,amount_entry,4,28.1,1,False,2026-04-23 15:02:05.306158452,True,False,
CUST000145,SESS002857,JRNY002857,bank_transfer,existing_customer,46-60,web_browser,desktop,otp_verification,5,18.2,0,False,2026-04-23 15:02:24.799923862,True,False,
CUST000145,SESS002857,JRNY002857,bank_transfer,existing_customer,46-60,web_browser,desktop,confirmation,6,8.2,0,False,2026-04-23 15:02:35.689392999,True,False,
CUST001615,SESS002858,JRNY002858,account_opening,existing_customer,18-25,mobile_app,mobile,login,1,11.7,0,False,2026-04-23 16:23:23.404172384,True,False,
CUST001615,SESS002858,JRNY002858,account_opening,existing_customer,18-25,mobile_app,mobile,service_selection,2,11.0,0,False,2026-04-23 16:23:37.438328377,True,False,
CUST001615,SESS002858,JRNY002858,account_opening,existing_customer,18-25,mobile_app,mobile,personal_information,3,24.4,0,False,2026-04-23 16:24:03.498868122,True,False,
CUST001615,SESS002858,JRNY002858,account_opening,existing_customer,18-25,mobile_app,mobile,document_upload,4,93.8,2,False,2026-04-23 16:25:39.939154546,True,False,
CUST001615,SESS002858,JRNY002858,account_opening,existing_customer,18-25,mobile_app,mobile,identity_verification,5,82.3,1,False,2026-04-23 16:27:05.777312917,True,False,
CUST001615,SESS002858,JRNY002858,account_opening,existing_customer,18-25,mobile_app,mobile,confirmation,6,12.0,0,False,2026-04-23 16:27:20.030495984,True,False,
CUST003390,SESS002859,JRNY002859,credit_application,new_customer,18-25,web_browser,desktop,login,1,11.4,0,False,2026-04-23 16:27:02.027159558,False,True,too_long_or_complex
CUST003390,SESS002859,JRNY002859,credit_application,new_customer,18-25,web_browser,desktop,service_selection,2,8.3,0,False,2026-04-23 16:27:14.218785166,False,True,too_long_or_complex
CUST003390,SESS002859,JRNY002859,credit_application,new_customer,18-25,web_browser,desktop,personal_information,3,33.5,0,False,2026-04-23 16:27:50.406942717,False,True,too_long_or_complex
CUST003390,SESS002859,JRNY002859,credit_application,new_customer,18-25,web_browser,desktop,income_details,4,56.6,1,False,2026-04-23 16:28:49.032812105,False,True,too_long_or_complex
CUST003390,SESS002859,JRNY002859,credit_application,new_customer,18-25,web_browser,desktop,loan_terms_selection,5,25.2,0,False,2026-04-23 16:29:17.329798181,False,True,too_long_or_complex
CUST003390,SESS002859,JRNY002859,credit_application,new_customer,18-25,web_browser,desktop,credit_check_verification,6,29.8,0,False,2026-04-23 16:29:50.074173314,False,True,too_long_or_complex
CUST000005,SESS002860,JRNY002860,personal_data_update,new_customer,60+,mobile_app,mobile,login,1,13.2,0,False,2026-04-23 16:49:10.272013778,True,False,
CUST000005,SESS002860,JRNY002860,personal_data_update,new_customer,60+,mobile_app,mobile,service_selection,2,17.7,0,False,2026-04-23 16:49:29.373679420,True,False,
CUST000005,SESS002860,JRNY002860,personal_data_update,new_customer,60+,mobile_app,mobile,update_information,3,49.7,0,False,2026-04-23 16:50:21.758057697,True,False,
CUST000005,SESS002860,JRNY002860,personal_data_update,new_customer,60+,mobile_app,mobile,identity_verification,4,217.0,1,True,2026-04-23 16:53:59.961617180,True,False,
CUST000005,SESS002860,JRNY002860,personal_data_update,new_customer,60+,mobile_app,mobile,confirmation,5,5.9,0,False,2026-04-23 16:54:08.297112598,True,False,
CUST002573,SESS002861,JRNY002861,credit_application,existing_customer,36-45,branch_assisted_digital,desktop,login,1,8.2,0,False,2026-04-23 16:56:34.934423264,True,False,
CUST002573,SESS002861,JRNY002861,credit_application,existing_customer,36-45,branch_assisted_digital,desktop,service_selection,2,8.1,0,False,2026-04-23 16:56:45.674334651,True,False,
CUST002573,SESS002861,JRNY002861,credit_application,existing_customer,36-45,branch_assisted_digital,desktop,personal_information,3,59.2,0,False,2026-04-23 16:57:48.617170856,True,False,
CUST002573,SESS002861,JRNY002861,credit_application,existing_customer,36-45,branch_assisted_digital,desktop,income_details,4,27.9,0,False,2026-04-23 16:58:20.024456704,True,False,
CUST002573,SESS002861,JRNY002861,credit_application,existing_customer,36-45,branch_assisted_digital,desktop,loan_terms_selection,5,36.7,0,False,2026-04-23 16:59:00.284600080,True,False,
CUST002573,SESS002861,JRNY002861,credit_application,existing_customer,36-45,branch_assisted_digital,desktop,credit_check_verification,6,53.9,0,False,2026-04-23 16:59:56.293198688,True,False,
CUST002573,SESS002861,JRNY002861,credit_application,existing_customer,36-45,branch_assisted_digital,desktop,confirmation,7,3.1,0,False,2026-04-23 17:00:02.379218022,True,False,
CUST000931,SESS002862,JRNY002862,bank_transfer,new_customer,18-25,web_browser,mobile,login,1,10.2,0,False,2026-04-23 16:59:04.754806611,True,False,
CUST000931,SESS002862,JRNY002862,bank_transfer,new_customer,18-25,web_browser,mobile,service_selection,2,13.0,0,False,2026-04-23 16:59:20.460824815,True,False,
CUST000931,SESS002862,JRNY002862,bank_transfer,new_customer,18-25,web_browser,mobile,recipient_details,3,31.9,0,False,2026-04-23 16:59:56.157983715,True,False,
CUST000931,SESS002862,JRNY002862,bank_transfer,new_customer,18-25,web_browser,mobile,amount_entry,4,26.5,0,False,2026-04-23 17:00:25.761636885,True,False,
CUST000931,SESS002862,JRNY002862,bank_transfer,new_customer,18-25,web_browser,mobile,otp_verification,5,23.8,0,False,2026-04-23 17:00:52.172600789,True,False,
CUST000931,SESS002862,JRNY002862,bank_transfer,new_customer,18-25,web_browser,mobile,confirmation,6,5.2,0,False,2026-04-23 17:01:01.364576771,True,False,
CUST001415,SESS002863,JRNY002863,personal_data_update,new_customer,18-25,mobile_app,mobile,login,1,9.2,1,False,2026-04-23 17:48:33.709925740,True,False,
CUST001415,SESS002863,JRNY002863,personal_data_update,new_customer,18-25,mobile_app,mobile,service_selection,2,8.6,0,False,2026-04-23 17:48:45.670569648,True,False,
CUST001415,SESS002863,JRNY002863,personal_data_update,new_customer,18-25,mobile_app,mobile,update_information,3,34.6,0,False,2026-04-23 17:49:21.343423859,True,False,
CUST001415,SESS002863,JRNY002863,personal_data_update,new_customer,18-25,mobile_app,mobile,identity_verification,4,64.5,0,False,2026-04-23 17:50:27.128078853,True,False,
CUST001415,SESS002863,JRNY002863,personal_data_update,new_customer,18-25,mobile_app,mobile,confirmation,5,8.4,0,False,2026-04-23 17:50:38.941121506,True,False,
CUST002256,SESS002864,JRNY002864,account_opening,existing_customer,36-45,mobile_app,mobile,login,1,3.0,0,False,2026-04-23 18:50:09.671541006,True,False,
CUST002256,SESS002864,JRNY002864,account_opening,existing_customer,36-45,mobile_app,mobile,service_selection,2,119.1,1,True,2026-04-23 18:52:11.636307253,True,False,
CUST002256,SESS002864,JRNY002864,account_opening,existing_customer,36-45,mobile_app,mobile,personal_information,3,62.5,0,False,2026-04-23 18:53:16.673111070,True,False,
CUST002256,SESS002864,JRNY002864,account_opening,existing_customer,36-45,mobile_app,mobile,document_upload,4,99.5,1,False,2026-04-23 18:54:58.792353149,True,False,
CUST002256,SESS002864,JRNY002864,account_opening,existing_customer,36-45,mobile_app,mobile,identity_verification,5,69.5,0,False,2026-04-23 18:56:10.506260660,True,False,
CUST002256,SESS002864,JRNY002864,account_opening,existing_customer,36-45,mobile_app,mobile,confirmation,6,5.6,0,False,2026-04-23 18:56:19.583143886,True,False,
CUST000558,SESS002865,JRNY002865,bank_transfer,existing_customer,18-25,branch_assisted_digital,desktop,login,1,8.6,0,False,2026-04-23 19:02:26.717784980,True,False,
CUST000558,SESS002865,JRNY002865,bank_transfer,existing_customer,18-25,branch_assisted_digital,desktop,service_selection,2,5.3,0,False,2026-04-23 19:02:34.908784940,True,False,
CUST000558,SESS002865,JRNY002865,bank_transfer,existing_customer,18-25,branch_assisted_digital,desktop,recipient_details,3,16.8,1,False,2026-04-23 19:02:53.019910233,True,False,
CUST000558,SESS002865,JRNY002865,bank_transfer,existing_customer,18-25,branch_assisted_digital,desktop,amount_entry,4,26.5,0,False,2026-04-23 19:03:23.138006177,True,False,
CUST000558,SESS002865,JRNY002865,bank_transfer,existing_customer,18-25,branch_assisted_digital,desktop,otp_verification,5,40.3,0,False,2026-04-23 19:04:05.992142465,True,False,
CUST000558,SESS002865,JRNY002865,bank_transfer,existing_customer,18-25,branch_assisted_digital,desktop,confirmation,6,9.8,0,False,2026-04-23 19:04:19.112706447,True,False,
CUST001753,SESS002866,JRNY002866,personal_data_update,premium_customer,18-25,mobile_app,mobile,login,1,3.3,0,False,2026-04-23 19:49:30.174065571,True,False,
CUST001753,SESS002866,JRNY002866,personal_data_update,premium_customer,18-25,mobile_app,mobile,service_selection,2,8.0,0,False,2026-04-23 19:49:42.046085240,True,False,
CUST001753,SESS002866,JRNY002866,personal_data_update,premium_customer,18-25,mobile_app,mobile,update_information,3,16.8,0,False,2026-04-23 19:50:01.323454360,True,False,
CUST001753,SESS002866,JRNY002866,personal_data_update,premium_customer,18-25,mobile_app,mobile,identity_verification,4,43.3,0,False,2026-04-23 19:50:47.498283243,True,False,
CUST001753,SESS002866,JRNY002866,personal_data_update,premium_customer,18-25,mobile_app,mobile,confirmation,5,8.2,0,False,2026-04-23 19:50:57.265469637,True,False,
CUST001379,SESS002867,JRNY002867,personal_data_update,existing_customer,36-45,branch_assisted_digital,desktop,login,1,9.1,0,False,2026-04-23 21:07:57.132645345,True,False,
CUST001379,SESS002867,JRNY002867,personal_data_update,existing_customer,36-45,branch_assisted_digital,desktop,service_selection,2,7.0,1,False,2026-04-23 21:08:05.269320245,True,False,
CUST001379,SESS002867,JRNY002867,personal_data_update,existing_customer,36-45,branch_assisted_digital,desktop,update_information,3,138.1,0,True,2026-04-23 21:10:27.172725790,True,False,
CUST001379,SESS002867,JRNY002867,personal_data_update,existing_customer,36-45,branch_assisted_digital,desktop,identity_verification,4,34.4,0,False,2026-04-23 21:11:04.233768835,True,False,
CUST001379,SESS002867,JRNY002867,personal_data_update,existing_customer,36-45,branch_assisted_digital,desktop,confirmation,5,5.3,0,False,2026-04-23 21:11:11.871293411,True,False,
CUST003010,SESS002868,JRNY002868,personal_data_update,existing_customer,18-25,mobile_app,mobile,login,1,9.4,0,False,2026-04-23 21:10:19.833674309,True,False,
CUST003010,SESS002868,JRNY002868,personal_data_update,existing_customer,18-25,mobile_app,mobile,service_selection,2,8.5,0,False,2026-04-23 21:10:31.354512617,True,False,
CUST003010,SESS002868,JRNY002868,personal_data_update,existing_customer,18-25,mobile_app,mobile,update_information,3,35.6,0,False,2026-04-23 21:11:08.834358093,True,False,
CUST003010,SESS002868,JRNY002868,personal_data_update,existing_customer,18-25,mobile_app,mobile,identity_verification,4,29.7,0,False,2026-04-23 21:11:41.494121724,True,False,
CUST003010,SESS002868,JRNY002868,personal_data_update,existing_customer,18-25,mobile_app,mobile,confirmation,5,10.2,0,False,2026-04-23 21:11:55.390823498,True,False,
CUST000939,SESS002869,JRNY002869,bank_transfer,premium_customer,46-60,mobile_app,mobile,login,1,123.5,0,True,2026-04-23 21:18:47.793729926,True,False,
CUST000939,SESS002869,JRNY002869,bank_transfer,premium_customer,46-60,mobile_app,mobile,service_selection,2,7.9,0,False,2026-04-23 21:18:57.196531404,True,False,
CUST000939,SESS002869,JRNY002869,bank_transfer,premium_customer,46-60,mobile_app,mobile,recipient_details,3,33.5,0,False,2026-04-23 21:19:32.003425073,True,False,
CUST000939,SESS002869,JRNY002869,bank_transfer,premium_customer,46-60,mobile_app,mobile,amount_entry,4,13.6,0,False,2026-04-23 21:19:47.156607902,True,False,
CUST000939,SESS002869,JRNY002869,bank_transfer,premium_customer,46-60,mobile_app,mobile,otp_verification,5,18.5,0,False,2026-04-23 21:20:07.686284117,True,False,
CUST000939,SESS002869,JRNY002869,bank_transfer,premium_customer,46-60,mobile_app,mobile,confirmation,6,5.6,0,False,2026-04-23 21:20:16.453274172,True,False,
CUST000974,SESS002870,JRNY002870,bank_transfer,premium_customer,36-45,mobile_app,mobile,login,1,10.8,0,False,2026-04-23 21:58:08.416148862,True,False,
CUST000974,SESS002870,JRNY002870,bank_transfer,premium_customer,36-45,mobile_app,mobile,service_selection,2,8.7,0,False,2026-04-23 21:58:19.576638769,True,False,
CUST000974,SESS002870,JRNY002870,bank_transfer,premium_customer,36-45,mobile_app,mobile,recipient_details,3,27.8,0,False,2026-04-23 21:58:48.893994771,True,False,
CUST000974,SESS002870,JRNY002870,bank_transfer,premium_customer,36-45,mobile_app,mobile,amount_entry,4,97.7,1,True,2026-04-23 22:00:28.330319979,True,False,
CUST000974,SESS002870,JRNY002870,bank_transfer,premium_customer,36-45,mobile_app,mobile,otp_verification,5,37.5,0,False,2026-04-23 22:01:07.551424563,True,False,
CUST000974,SESS002870,JRNY002870,bank_transfer,premium_customer,36-45,mobile_app,mobile,confirmation,6,10.1,0,False,2026-04-23 22:01:18.936702020,True,False,
CUST002804,SESS002871,JRNY002871,credit_application,existing_customer,26-35,web_browser,desktop,login,1,20.1,0,False,2026-04-23 22:07:41.821872634,False,True,technical_error
CUST002804,SESS002871,JRNY002871,credit_application,existing_customer,26-35,web_browser,desktop,service_selection,2,10.4,0,False,2026-04-23 22:07:54.247067154,False,True,technical_error
CUST002804,SESS002871,JRNY002871,credit_application,existing_customer,26-35,web_browser,desktop,personal_information,3,40.2,0,False,2026-04-23 22:08:35.959511533,False,True,technical_error
CUST002804,SESS002871,JRNY002871,credit_application,existing_customer,26-35,web_browser,desktop,income_details,4,71.1,0,False,2026-04-23 22:09:50.896046719,False,True,technical_error
CUST002813,SESS002872,JRNY002872,bank_transfer,existing_customer,36-45,mobile_app,mobile,login,1,9.3,0,False,2026-04-23 22:09:30.617245116,True,False,
CUST002813,SESS002872,JRNY002872,bank_transfer,existing_customer,36-45,mobile_app,mobile,service_selection,2,22.9,0,False,2026-04-23 22:09:56.981943835,True,False,
CUST002813,SESS002872,JRNY002872,bank_transfer,existing_customer,36-45,mobile_app,mobile,recipient_details,3,38.5,0,False,2026-04-23 22:10:37.382962372,True,False,
CUST002813,SESS002872,JRNY002872,bank_transfer,existing_customer,36-45,mobile_app,mobile,amount_entry,4,6.5,0,False,2026-04-23 22:10:45.206097600,True,False,
